15.6784,-1,0.2560991,-0.1352384,-0.7221918,-1.384069,-0.02507192,0.007582847,-1.384027,-0.01302022,-0.0002684867,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,795,799,738,715
15.6784,-1,0.05674264,0.2308132,-0.5697527,-1.338965,-0.02124071,0.03265345,-1.384366,-0.01495793,0.0006792315,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,795,799,738,715
15.6769,-1,0.05674264,0.2308132,-0.5697527,-1.310915,-0.01105448,0.05105606,-1.383301,-0.01882165,0.005717516,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,822.5,825,709,686.5
15.6754,-1,0.07484284,0.0102165,-0.5010586,-1.2605,0.004829718,0.08701462,-1.379185,-0.01814732,0.01785104,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,850,851,680,658
15.6739,-1,0.07484284,0.0102165,-0.5010586,-1.22699,0.01422127,0.1096235,-1.370704,-0.01176728,0.03718733,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,865.5,860,660.5,650
15.6724,-1,0.08764246,-0.06372201,-0.1931775,-1.181698,0.03247456,0.1209549,-1.35682,-0.0007572899,0.06146916,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,881,869,641,642
15.6709,-1,0.1260413,-0.2855375,0.7304659,-1.148001,0.04355918,0.1270689,-1.336934,0.01405682,0.08572915,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,877.5,867,634.5,645.5
15.6694,-1,0.1260413,-0.2855375,0.7304659,-1.103121,0.05534672,0.1457699,-1.311157,0.0309104,0.1057919,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,874,865,628,649
15.6679,-1,-0.1536193,-0.122371,-0.1406488,-1.06991,0.0583408,0.1620238,-1.279957,0.04774766,0.1208421,0.00030306,0.0007395754,0.001726511,0.02281735,0.02092452,-0.01174348,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,868,862.5,638,651.5
15.6664,-1,-0.1536193,-0.122371,-0.1406488,-1.024806,0.07073876,0.1772978,-1.244,0.06228969,0.1340878,0.0003035511,0.0007406963,0.001724167,0.02281738,0.02092575,-0.01174366,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,862,860,648,654
15.6649,-1,-0.1536193,-0.122371,-0.1406488,-0.9967555,0.07505359,0.180694,-1.203512,0.07500742,0.1461409,0.0003024301,0.0007426489,0.001723747,0.02281872,0.02092576,-0.01175512,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,851.5,851.5,658.5,666.5
15.6634,-1,-0.1362934,-0.02081777,-0.5836658,-0.9577101,0.08371235,0.1935727,-1.159347,0.08656143,0.1567173,0.0003004432,0.0007447606,0.001725092,0.02282065,0.0209247,-0.01177303,0.124827,0.3628508,0.8797272,-0.0666364,-0.02661623,-9.70689,841,843,669,679
15.6619,-1,-0.1362934,-0.02081777,-0.5836658,-0.9128302,0.09347904,0.2132092,-1.111951,0.09705853,0.1665173,0.0003013963,0.0007432467,0.001728279,0.02281949,0.02092295,-0.01177325,0.1185271,0.3503079,0.8894844,-0.07243411,-0.0416919,-9.730946,833.7083,837.2708,685.6667,687.8542
15.6604,-1,-0.2502196,0.05795186,-0.990139,-0.8677258,0.1019892,0.2347677,-1.060735,0.1063459,0.1764331,0.0002948524,0.0007431441,0.001728768,0.02282439,0.02092203,-0.01180667,0.1122271,0.337765,0.8992416,-0.07823183,-0.05676755,-9.755002,826.2692,831.3846,702,697.3461
15.6589,-1,-0.2502196,0.05795186,-0.990139,-0.8396759,0.1029492,0.2397566,-1.008503,0.1142282,0.1873142,0.0002898297,0.0007432607,0.001728222,0.02282871,0.02092248,-0.01183063,0.1059272,0.3252221,0.908999,-0.08402954,-0.07184322,-9.779058,817.1346,823.6923,714.5,714.1731
15.6574,-1,-0.2502196,0.05795186,-0.990139,-0.8006304,0.106864,0.2572765,-0.9554855,0.1207909,0.1996009,0.0002892305,0.0007433027,0.001726895,0.02283041,0.02092477,-0.01183092,0.09962726,0.3126792,0.9187562,-0.08982725,-0.08691888,-9.803114,808,816,727,731
15.6559,-1,0.3328195,-0.0008208007,-0.5984411,-0.7557505,0.1120926,0.2826427,-0.9045312,0.1260754,0.2135432,0.0002876392,0.0007434864,0.001727038,0.02283535,0.02092309,-0.01186004,0.09332733,0.3001363,0.9285134,-0.09562497,-0.1019945,-9.82717,805,813,740.5,739.5
15.6544,-1,0.3328195,-0.0008208007,-0.5984411,-0.7104593,0.1122808,0.3068104,-0.8534241,0.1300743,0.22922,0.0002826743,0.0007415084,0.001726988,0.0228408,0.02092175,-0.01189252,0.08702739,0.2875933,0.9382707,-0.1014227,-0.1170702,-9.851227,802,810,754,748
15.6529,-1,0.005757153,-0.008315474,-0.8010006,-0.6767619,0.1009707,0.3071119,-0.8036633,0.1324834,0.2464288,0.0002765867,0.0007384359,0.00172648,0.02284524,0.02092141,-0.01191873,0.08072745,0.2750504,0.9480278,-0.1072204,-0.1321459,-9.875282,798.5,803.5,752.5,757
15.6514,-1,0.005757153,-0.008315474,-0.8010006,-0.631882,0.08857832,0.3169932,-0.7564758,0.1312506,0.2630755,0.000276684,0.0007382335,0.001725269,0.0228454,0.02092271,-0.01191875,0.07442752,0.2625075,0.9577852,-0.1130181,-0.1472215,-9.899339,795,797,751,766
15.6499,-1,0.005757153,-0.008315474,-0.8010006,-0.598671,0.07659682,0.3146331,-0.7102655,0.1258987,0.2771216,0.0002707898,0.0007394368,0.001726357,0.02284777,0.02092133,-0.01191414,0.06812759,0.2499646,0.9675424,-0.1188158,-0.1622972,-9.923393,795.5,795,757,763.5
15.6484,-1,-0.4294356,-0.02530819,0.1954451,-0.5535665,0.06770741,0.3230629,-0.6680136,0.1173929,0.2880231,0.0002702105,0.0007375157,0.001728125,0.022848,0.02091532,-0.01191254,0.06182765,0.2374217,0.9772997,-0.1246135,-0.1773728,-9.947451,796,793,763,761
15.6469,-1,-0.4294356,-0.02530819,0.1954451,-0.5255166,0.05983614,0.3139828,-0.6259306,0.1074115,0.2959412,0.0002710069,0.0007357224,0.001729242,0.02284778,0.02091519,-0.01191271,0.05552771,0.2248788,0.9870569,-0.1304113,-0.1924485,-9.971506,794,790.5,764,762
15.6454,-1,-0.2156205,0.07005221,-1.559203,-0.4751015,0.04888618,0.3282289,-0.5844862,0.09697247,0.3014541,0.0002606816,0.0007278555,0.00173049,0.02285289,0.02090908,-0.01200871,0.04922777,0.2123359,0.9968142,-0.136209,-0.2075242,-9.995562,792,788,765,763
15.6439,-1,-0.2156205,0.07005221,-1.559203,-0.4415912,0.0420827,0.3240392,-0.5442073,0.08654504,0.3054708,0.0002624211,0.0007254874,0.001731568,0.02285139,0.02090505,-0.01200865,0.04292784,0.199793,1.006571,-0.1420067,-0.2225998,-10.01962,792,793,768.5,763
15.6424,-1,-0.1811993,0.0627818,-1.471912,-0.3964869,0.03027516,0.3324412,-0.5020583,0.07662582,0.3083835,0.0002607564,0.0007217765,0.00173309,0.02285233,0.02090371,-0.01202649,0.03662791,0.18725,1.016329,-0.1478044,-0.2376755,-10.04367,792,798,772,763
15.6409,-1,-0.0779354,0.04097056,-1.210038,-0.368437,0.02891292,0.3216026,-0.4627066,0.06698346,0.3108027,0.000258295,0.0007172307,0.001734445,0.02285388,0.02090224,-0.01205139,0.03032797,0.1747071,1.026086,-0.1536021,-0.2527511,-10.06773,792.5,796,772.5,765.5
15.6394,-1,-0.0779354,0.04097056,-1.210038,-0.318022,0.01554651,0.3358637,-0.4218645,0.0582016,0.3127959,0.00025892,0.0007167098,0.001734363,0.0228533,0.02090134,-0.01205121,0.02402803,0.1621642,1.035843,-0.1593998,-0.2678268,-10.09179,793,794,773,768
15.6379,-1,0.1901734,-0.2855425,-0.9244995,-0.2845117,0.007341005,0.3299417,-0.3791575,0.04996432,0.3145616,0.0002586403,0.0007142652,0.001734513,0.02285197,0.02089991,-0.01206145,0.01772809,0.1496213,1.0456,-0.1651975,-0.2829025,-10.11584,791.5,797.5,774,768
15.6364,-1,0.1901734,-0.2855425,-0.9244995,-0.2394074,-0.008041045,0.3364565,-0.3352305,0.04127283,0.3161981,0.0002564393,0.0007074086,0.001735535,0.02284895,0.02089734,-0.01209383,0.01142816,0.1370784,1.055358,-0.1709952,-0.2979781,-10.1399,790,801,775,768
15.6349,-1,0.1901734,-0.2855425,-0.9244995,-0.2113574,-0.01550204,0.3231039,-0.2895442,0.03156801,0.3175213,0.0002542382,0.000700552,0.001736556,0.02284594,0.02089477,-0.01212621,0.005128226,0.1245355,1.065115,-0.176793,-0.3130538,-10.16395,788.5,795.5,775.5,770.5
15.6334,-1,0.2112611,0.03049099,-0.8433342,-0.1723119,-0.02837672,0.3219795,-0.2435278,0.02048802,0.3185149,0.0002537098,0.0006987088,0.001735636,0.02284497,0.0208942,-0.01213891,-0.001171712,0.1119926,1.074872,-0.1825907,-0.3281294,-10.18801,787,790,776,773
15.6319,-1,0.2112611,0.03049099,-0.8433342,-0.127432,-0.04671046,0.3268428,-0.196689,0.008102798,0.3191354,0.0002533503,0.0006980978,0.001733822,0.0228427,0.02089342,-0.01214015,-0.01844101,0.1119357,1.059443,-0.2024201,-0.3263342,-10.16939,784,790.5,778.5,773
15.6304,-1,-0.1729048,-0.1423365,-0.4497967,-0.08232775,-0.06427898,0.3304219,-0.1496567,-0.005412761,0.3192196,0.0002480237,0.00068641,0.001734113,0.02282643,0.02088453,-0.01215012,-0.03571032,0.1118789,1.044014,-0.2222495,-0.3245389,-10.15076,781,791,781,773
15.6289,-1,-0.1729048,-0.1423365,-0.4497967,-0.05427781,-0.0686394,0.3140789,-0.1037546,-0.01978843,0.3186618,0.0002472078,0.00068199,0.001734909,0.02282126,0.02088131,-0.01215275,-0.05297962,0.1118221,1.028585,-0.2420789,-0.3227437,-10.13214,779,783.5,779,774.5
15.6274,-1,-0.1729048,-0.1423365,-0.4497967,-0.003862717,-0.09177903,0.3100438,-0.05776967,-0.0342623,0.3171742,0.0002459926,0.0006776333,0.001735716,0.0228149,0.02087861,-0.01215863,-0.07024892,0.1117652,1.013156,-0.2619084,-0.3209485,-10.11351,777,776,777,776
